,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
278,0.617,15.0,0.7011143820156466,6.028755972840273e-06,11683.541666666666,14032.982967884996,31.729166666666668,43.81330779245402,2.0,0.0,1.1156618812516832,0.3030399106965574,1.149605568024837,1.0016897976237076
279,0.822,15.0,0.7121438574747024,4.57732503256078e-06,13379.166666666666,15470.334339224086,27.4375,32.693877525609814,2.0,0.0,1.0639674958667305,0.3973714683223855,1.0081784038426032,1.046246716197418
280,1.028,15.0,0.72204323417097,3.74148773883707e-06,8280.354166666666,9800.97731229659,22.625,26.28212320190285,2.0,0.0,1.0548780428768902,0.3488321047390244,0.9055344074834654,0.9746781215080116
281,1.233,15.0,0.7308189586490043,5.87930741678441e-06,10720.375,14063.15466958386,27.4375,40.9456860014295,2.0,0.0,1.0996666020735346,0.2815441195947147,1.14291924815498,0.8615166459520234
282,1.439,15.0,0.7387424625089913,5.073463103603114e-06,7754.395833333333,11545.76083159563,16.854166666666668,34.88033621698519,2.0,0.0,1.011598408379119,0.3711352490635302,0.9585628441080276,1.302138749109122
283,1.644,15.0,0.745777485946964,4.094494011930624e-06,8997.979166666666,9438.563530018488,16.854166666666668,27.858296127375905,2.0,0.0,1.1143574500697622,0.3867708065466753,1.0531331726002655,1.1605640817811378
284,1.85,15.0,0.752113133834757,4.803028261661709e-06,11402.520833333334,13934.328155619593,21.104166666666668,32.53295519559921,2.0,0.0,1.0814274231804448,0.345147954790503,1.1392950461265157,1.0858107678167692
285,-1.85,16.0,0.3890798036300228,3.99144107442405e-05,130838.60416666669,112262.24350395866,521.4166666666666,523.0997965619187,2.0,0.0,1.6065126159155312,0.3295105581792441,1.6636519442270317,0.9171046022609188
286,-1.644,16.0,0.4358306911651102,2.5147229318214613e-05,100402.29166666669,66554.61225220068,358.8541666666667,294.1986584275451,2.0,0.0,1.5798394148315238,0.326286859601162,1.4328451829934632,0.649094025097033
287,-1.439,16.0,0.4769013798518307,2.4618703235777964e-05,75410.14583333333,57059.14111411429,281.8958333333333,263.2227629993138,2.0,0.0,1.5002100989811662,0.3115582302826483,1.337854634968512,0.7247840876837937
288,-1.233,16.0,0.5133572195466002,1.901871952184629e-05,48669.72916666666,51365.65757959946,170.85416666666666,188.91019926548387,2.0,0.0,1.3422852230855622,0.3692754555776737,1.2383309205271766,0.8399424205410319
289,-1.028,16.0,0.5455220482707025,1.984339155385684e-05,48722.25,42663.45972369968,159.1875,185.43607675916192,2.0,0.0,1.3888204420612462,0.2979689647467915,1.378222673347252,0.7638763060807406
290,-0.822,16.0,0.5740468400752483,1.4511362665491909e-05,31896.5,32581.886977602702,105.04166666666669,128.9118053015289,2.0,0.0,1.2939866918861809,0.3106862098825122,1.3243365882138385,0.8190537092724475
291,-0.617,16.0,0.5992166725187337,1.3027135151774282e-05,29403.83333333333,28552.49673051552,99.08333333333331,110.83720731244854,2.0,0.0,1.2825460229602494,0.3326363971304403,1.137163290656373,0.8350016924415263
292,-0.411,16.0,0.6216177703315632,8.335193686933012e-06,21046.83333333333,23261.90158463692,63.520833333333336,68.31622018024936,2.0,0.0,1.2049871774502747,0.3235100160458868,1.080538068295228,1.0738118611263296
293,-0.206,16.0,0.6414696223497203,1.4144810688993592e-05,21418.70833333333,28467.35231129246,76.27083333333333,112.43224713148564,2.0,0.0,1.1324695145379753,0.3416700466392668,0.9358748528710744,0.7384151028353948
294,0.0,16.0,0.6592143390533836,1.1117486108918928e-05,24736.354166666668,25710.83508701919,72.04166666666667,86.05341199692232,2.0,0.0,1.2440702464973896,0.3560084090709232,1.161992034284033,0.8768640929504052
295,0.206,16.0,0.6749504840392128,6.772069528317618e-06,14993.1875,15589.008628771924,41.22916666666666,51.09825311721728,2.0,0.0,1.21539733623728,0.2834890431832457,0.9596631792046842,0.6814533511606616
296,0.411,16.0,0.688879305538357,5.480867177056573e-06,10935.083333333334,12321.063467559576,31.64583333333333,40.47930366029898,2.0,0.0,1.129313799701298,0.3096307914975673,1.013839970318142,0.784937944168376
297,0.617,16.0,0.7013408445839929,7.424366310480661e-06,17465.666666666668,17062.570882506756,42.29166666666666,53.94400498441755,2.0,0.0,,,1.397546797803071,1.630009104161653
298,0.822,16.0,0.712424155862741,6.335421651363977e-06,13899.4375,16693.234665966687,29.604166666666668,45.25894273138868,2.0,0.0,1.0420325034797375,0.3746600129987339,0.893420549693707,0.7584952777512111
